ngram_id,grid_string_id,window_size,chunk_index,prefix,suffix,full_chunk,created_at,grid_string,string_length
343110,1478,13,13,pbpppbppbbpp,b,pbpppbppbbppb,2026-01-27 10:49:10,ppbppppbbpbbbpbpppbppbbppbbpbbpppbbppbpbbppbbbppppp,51
350696,1669,13,34,pbpppbppbbpp,p,pbpppbppbbppp,2026-01-27 10:49:11,bbbppbpbpbpbppbbbbpbpbbpbpbbbpppbppbpppbppbbppppppppbb,54
356915,1838,13,7,pbpppbppbbpp,p,pbpppbppbbppp,2026-01-27 10:49:11,pppbppppbpppbppbbpppppbppbbpbpbpppbbppbbpbpbbbbpp,49
296955,39,13,5,pbpppbppbpbb,p,pbpppbppbpbbp,2026-01-27 10:49:09,pbppppbpppbppbpbbpbbppppb,25
297185,59,13,0,pbpppbppbpbb,b,pbpppbppbpbbb,2026-01-27 10:49:09,pbpppbppbpbbbbpbbpbbbbbpbp,26
300214,250,13,12,pbpppbppbpbb,b,pbpppbppbpbbb,2026-01-27 10:49:09,bbbbbbpbbbpppbpppbppbpbbbbbpbp,30
311820,590,13,11,pbpppbppbpbb,p,pbpppbppbpbbp,2026-01-27 10:49:09,pbppbbpppbbpbpppbppbpbbpbpbbpppbpppppppppp,42
318896,807,13,45,pbpppbppbpbb,p,pbpppbppbpbbp,2026-01-27 10:49:09,bppbbbbpbpbpbppppbbpbpbbpbpbpbppbbbppbpbbpppppbpppbppbpbbp,58
328469,1073,13,21,pbpppbppbpbb,p,pbpppbppbpbbp,2026-01-27 10:49:10,bbpbpbbbbppbbpbbpbbbbpbpppbppbpbbpbbbbpp,40
333773,1223,13,39,pbpppbppbpbb,b,pbpppbppbpbbb,2026-01-27 10:49:10,pbbpbbbpbpbbbbbppbbpppbbbbbppbbppbbpbbppbpppbppbpbbbpbbbbbpbbb,62
335811,1277,13,17,pbpppbppbpbb,p,pbpppbppbpbbp,2026-01-27 10:49:10,bbbppbppbbbbbbbpbpbpppbppbpbbpppbbbbppbbpbpppppbpppbbp,54
339606,1383,13,43,pbpppbppbpbb,b,pbpppbppbpbbb,2026-01-27 10:49:10,ppbbbppbbbbppbpbbbppbbpbbbbpbbpbppbbppbbbpbpbpppbppbpbbb,56
352583,1725,13,40,pbpppbppbpbb,b,pbpppbppbpbbb,2026-01-27 10:49:11,bpbpppbbbbbpppppbbbpppbppbpbbpbpbppbbpbppbpppbppbpbbbbbbpbbbpbbbbb,66
358160,1869,13,31,pbpppbppbpbb,p,pbpppbppbpbbp,2026-01-27 10:49:11,pbppbpbbbppppbbppbpbpppppbbpbpppbpppbppbpbbpbp,46
360787,1939,13,44,pbpppbppbpbb,b,pbpppbppbpbbb,2026-01-27 10:49:11,ppbpbpbbppbpbpbppbbbbpbbpbbppppbpbpppppbbppppbpppbppbpbbbpbbb,61
296591,10,13,19,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:09,bbbbbbbpppbbpbbbbpppbpppbppbpbppppbbbpppp,41
298642,183,13,3,pbpppbppbpbp,b,pbpppbppbpbpb,2026-01-27 10:49:09,pbppbpppbppbpbpbpppppppbbbpppbbpbpbbbbpbbbpppb,46
299136,218,13,4,pbpppbppbpbp,b,pbpppbppbpbpb,2026-01-27 10:49:09,pbpbpbpppbppbpbpbppppbppbbpbp,29
302283,312,13,38,pbpppbppbpbp,b,pbpppbppbpbpb,2026-01-27 10:49:09,pbpbbppbbbppbppbpbbpbpppbbbbbpppbbbpbppbpppbppbpbpbppbppp,57
310638,558,13,9,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:09,ppbbpbbbbpbpppbppbpbppppbbbpbbppbppbpbbpppbbpbbbbppbpbbpb,57
317032,750,13,7,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:09,pppbpbppbpppbppbpbppbbbbpbbpppbpppbppppbpbbppbbb,48
318426,794,13,10,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:09,pbpppbpppbpbpppbppbpbpppbbpbpppbpbpppppbbbbpppbbbpbpbpbbbbbbppb,63
326922,1029,13,28,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:10,bpppbbpbbppbbpppbppppppbbbpppbpppbppbpbpppbbppppbppbbp,54
332522,1189,13,22,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:10,pbbpbbbpbpppbpppbbpppbpbpppbppbpbppppbbpppbppbpb,48
334315,1237,13,13,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:10,bpbpbpbbbbbbbpbpppbppbpbpppbpppppbpbpbbbbbbpbb,46
335227,1262,13,9,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:10,bppbpppbppbpppbppbpbpppppppbbpbbbppppppbbpppbpb,47
341659,1437,13,23,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:10,pppbppbppppbppbbbbbpbpppbpppbppbpbppppbbbbppppbpbbppbbbpbbp,59
345911,1549,13,29,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:10,pppppbbpbpbppbpppbpppbbppbbpbpbpppbppbpbppbp,44
354085,1764,13,38,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:11,bppbpppbbpbbbpbpbbpbpbbbpbbbpbpppbpbbbpbpppbppbpbppbppbbbbpbbbbp,64
355787,1807,13,13,pbpppbppbpbp,b,pbpppbppbpbpb,2026-01-27 10:49:11,bbpbbpbpppppbpbpppbppbpbpbpppbbbbbbpb,37
357137,1844,13,32,pbpppbppbpbp,p,pbpppbppbpbpp,2026-01-27 10:49:11,bbpbbbpbpbpppbpbbbpbpppppbbbpbbbpbpppbppbpbpppbbbbppbbpppbppbb,62
300487,258,13,34,pbpppbppbppb,b,pbpppbppbppbb,2026-01-27 10:49:09,ppppbbppbbbbbbpbbbppbbpppppbbbppbbpbpppbppbppbb,47
304623,377,13,49,pbpppbppbppb,b,pbpppbppbppbb,2026-01-27 10:49:09,ppbbbppbpbbbpppbbpbbpbppbppbppppbbbbppbbbpbbbpbpppbpppbppbppbbp,63
318796,804,13,24,pbpppbppbppb,p,pbpppbppbppbp,2026-01-27 10:49:09,bpbppppppbpbbppbppbbbbbbpbpppbppbppbppbpbppbbppbpbpbbppppppb,60
319963,836,13,3,pbpppbppbppb,b,pbpppbppbppbb,2026-01-27 10:49:10,bbppbpppbppbppbbbpbbpbbbbbpbbpbb,32
322047,897,13,20,pbpppbppbppb,b,pbpppbppbppbb,2026-01-27 10:49:10,bpbppppbpbbbpbpbpppppbpppbppbppbb,33
337816,1335,13,16,pbpppbppbppb,p,pbpppbppbppbp,2026-01-27 10:49:10,bppbbbbbpbppbbbbpbpppbppbppbpbbbbpppppbbbpbbppppppbpppp,55
343764,1495,13,5,pbpppbppbppb,b,pbpppbppbppbb,2026-01-27 10:49:10,ppppppbpppbppbppbbbpppbpbppbbppbpbppbbpp,40
346193,1556,13,31,pbpppbppbppb,p,pbpppbppbppbp,2026-01-27 10:49:10,ppbbbbbbbppbbpppppbppbbbbpbpbpppbpppbppbppbppbbpbbbbppbpbbpbppbbb,65
299824,239,13,22,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:09,pppppppppbppbppppppbpbpbpppbppppbbppbbb,39
306123,422,13,14,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:09,pbbbbbpppbbbpbpbpppbppppbbpbbpbbbbbbppppbpppbbbpbp,50
307735,467,13,26,pbpppbppppbb,b,pbpppbppppbbb,2026-01-27 10:49:09,pbbbbpppppbbpbbbppbbpppbbppbpppbppppbbbbppppbbbppbpbbppppbbp,60
308709,495,13,50,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:09,bbppbbbbbpbbpbbppbpbbbppbpbppbpbbpbbbpbbbpbppppppppbpppbppppbbp,63
311333,577,13,5,pbpppbppppbb,b,pbpppbppppbbb,2026-01-27 10:49:09,bbbpppbpppbppppbbbpbpppbppppbbpbbpbbppbbpbbpbpbpppbpbppppbpbbpbbp,65
311339,577,13,18,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:09,bbbpppbpppbppppbbbpbpppbppppbbpbbpbbppbbpbbpbpbpppbpbppppbpbbpbbp,65
315729,707,13,25,pbpppbppppbb,b,pbpppbppppbbb,2026-01-27 10:49:09,ppbbppbbbbbbpppbbpppbpbbppbpppbppppbbbbpbbppppbbpbbpbpppbbb,59
316832,742,13,4,pbpppbppppbb,b,pbpppbppppbbb,2026-01-27 10:49:09,bpbppbpppbppppbbbppppbbbbppp,28
319927,835,13,13,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:10,bpbppbbpbpbbppbpppbppppbbpbbpppbppbpbbbbbpppbbbpbbp,51
328888,1085,13,20,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:10,bbbpbpbbpbbppbbbbpbppbpppbppppbbppbbbbpbbpbpbbbbbbbbppppbpp,59
330431,1132,13,7,pbpppbppppbb,b,pbpppbppppbbb,2026-01-27 10:49:10,bbpppbppbpppbppppbbbbppbpbpppb,30
338334,1349,13,3,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:10,bbbpbpppbppppbbppbpppppbbppbppppbb,34
338419,1352,13,3,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:10,bbbpbpppbppppbbppbpppppbbppbppppbbbbp,37
340007,1393,13,33,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:10,bppbbbbbpppbbbbpbbpppppbppbpppbpppbpppbppppbbpbppppbp,53
343291,1482,13,7,pbpppbppppbb,b,pbpppbppppbbb,2026-01-27 10:49:10,bbbpppbpbpppbppppbbbpppppbppbpppbbbpbbbpppbpppbbppb,51
345271,1535,13,15,pbpppbppppbb,b,pbpppbppppbbb,2026-01-27 10:49:10,pbpbppbbbpbbbpbpbpppbppppbbbpbbbbpppbpbbbppbppp,47
346364,1560,13,24,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:10,bppbbbpbpbpbbbpbbppbbbpbpbpppbppppbbpbbbpbppbbpbpppbpbbpbpppppbp,64
347115,1578,13,52,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:10,bbppppbbbbpppbppppbbppbpbbbbbbpbbpbbbpppbpbbpbbpbbbppbpppbppppbbpb,66
351442,1693,13,0,pbpppbppppbb,b,pbpppbppppbbb,2026-01-27 10:49:11,pbpppbppppbbbbbbpppbbbppbpbpbppbbbbbpbpbbbppbbbpbbbbbppbbbppbp,62
352783,1730,13,34,pbpppbppppbb,b,pbpppbppppbbb,2026-01-27 10:49:11,pbpbpppppppbppbbpbpbbbpppbppppbbbppbpppbppppbbbbpbppbpbbbbpppp,62
353486,1751,13,25,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:11,bpbbbppppbpppppbpppbppppppbpppbppppbbpbpbbbbbppbbpb,51
355197,1792,13,40,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:11,ppbpbpbppbbbppppbpppbbppppbpppppppbpbpbbpbpppbppppbbppbpppbppbpppbpbbp,70
356532,1827,13,28,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:11,pbpbbppbpbpbpbbbppppppbppppppbpppbppppbbpbpbpbpppbbpbpbbbbppppbpb,65
357225,1846,13,36,pbpppbppppbb,p,pbpppbppppbbp,2026-01-27 10:49:11,pppbpbbpbppbpbbbbpbbbbpbbpppbbbpbbbppbpppbppppbbpbbppbpbpbpbpbpp,64
301459,285,13,8,pbpppbppppbp,p,pbpppbppppbpp,2026-01-27 10:49:09,bpbbbppppbpppbppppbppppppb,26
303793,355,13,40,pbpppbppppbp,b,pbpppbppppbpb,2026-01-27 10:49:09,pbbppbpbbpbbppppbbpbbbbpbbbbpppbbpppbpbbpbpppbppppbpbp,54
309381,517,13,37,pbpppbppppbp,p,pbpppbppppbpp,2026-01-27 10:49:09,bpbbbbbbbbbpbbpbbpbpppbbpbbbbpppbbbbbpbpppbppppbpppbbbpp,56
310366,549,13,15,pbpppbppppbp,b,pbpppbppppbpb,2026-01-27 10:49:09,bpbbbppbbbbpbpppbpppbppppbpbppbbppp,35
312661,612,13,36,pbpppbppppbp,b,pbpppbppppbpb,2026-01-27 10:49:09,pbbbbbpbbpbpbpbbppppbpbbbbppbbbpbbbbpbpppbppppbpbbbbppbb,56
317044,750,13,29,pbpppbppppbp,b,pbpppbppppbpb,2026-01-27 10:49:09,pppbpbppbpppbppbpbppbbbbpbbpppbpppbppppbpbbppbbb,48
319416,822,13,24,pbpppbppppbp,b,pbpppbppppbpb,2026-01-27 10:49:09,bbpbbpppbpppbpbppppppbpppbpppbppppbpbbbbpbpppbbbpbppppbppbbpb,61
322248,902,13,41,pbpppbppppbp,b,pbpppbppppbpb,2026-01-27 10:49:10,bpbpbpppbbbpbbbpbbbpbppbppbpbpbbbpppbpbbppbpppbppppbpbbbpbpp,60
328773,1082,13,3,pbpppbppppbp,b,pbpppbppppbpb,2026-01-27 10:49:10,bpppbpppbppppbpbbbbbbpppbppbbbpbppbbpbbbppbppbbpbppbbppbbp,58
340544,1409,13,7,pbpppbppppbp,b,pbpppbppppbpb,2026-01-27 10:49:10,bbpbppppbpppbppppbpbpbpppbbpbpppbpbppbbbpbpppppbbpb,51
354258,1768,13,36,pbpppbppppbp,b,pbpppbppppbpb,2026-01-27 10:49:11,pbpbpbbpbpbbbppbbbpbpbpbpppbbpbpbbbbpbpppbppppbpbpb,51
358873,1889,13,30,pbpppbppppbp,b,pbpppbppppbpb,2026-01-27 10:49:11,bbbpppbpbbpbpbbbppbpppbbbpppbppbpppbppppbpbbpbbppppbbpp,55
360146,1923,13,28,pbpppbppppbp,p,pbpppbppppbpp,2026-01-27 10:49:11,pbbbppbppbbppbppppppbpbppppbpbpppbppppbppbpbpbbbpbb,51
297024,44,13,7,pbpppbpppppb,b,pbpppbpppppbb,2026-01-27 10:49:09,bbbbbpbpbpppbpppppbbpbbbpppp,28
298207,154,13,4,pbpppbpppppb,b,pbpppbpppppbb,2026-01-27 10:49:09,bbbbpbpppbpppppbbpbbpbbbbb,26
302730,325,13,47,pbpppbpppppb,p,pbpppbpppppbp,2026-01-27 10:49:09,bbbbbpbbbbpbbpbpbbpbppbpbbpbppbbpbpbbpbbbpbppbppbpppbpppppbpbpppbbbpp,69
306333,428,13,18,pbpppbpppppb,p,pbpppbpppppbp,2026-01-27 10:49:09,bbppbbpbpbpbppbbbbpbpppbpppppbpbppbppbbbpbbpbpbppppp,52
306994,445,13,43,pbpppbpppppb,b,pbpppbpppppbb,2026-01-27 10:49:09,pbpbbppppbbppbbpbbpbbbpppbbbbppbpbbppbbbpbbpbpppbpppppbbbbpbbbbp,64
310949,566,13,2,pbpppbpppppb,b,pbpppbpppppbb,2026-01-27 10:49:09,pppbpppbpppppbbpbpbppbbpbbbbbpbbbbbbpbbbppbpbbbppp,50
315542,702,13,15,pbpppbpppppb,b,pbpppbpppppbb,2026-01-27 10:49:09,bppbppbpbbpbpbppbpppbpppppbbbpbpbbpbppbbpbpppbppbbppbbpbbbbpb,61
317915,775,13,6,pbpppbpppppb,p,pbpppbpppppbp,2026-01-27 10:49:09,bpbpbbpbpppbpppppbpbbbbpbppppbbbpbbbpb,38
327568,1048,13,7,pbpppbpppppb,b,pbpppbpppppbb,2026-01-27 10:49:10,bpbppbppbpppbpppppbbbppbpppbbbbbbbpbppbbbbpbppbbpbbbppbppbb,59
332271,1182,13,13,pbpppbpppppb,p,pbpppbpppppbp,2026-01-27 10:49:10,pbbpbbbpbppbppbpppbpppppbpbbbbpbbpppppbbbbppbpbbbbbpbb,54
334321,1237,13,22,pbpppbpppppb,p,pbpppbpppppbp,2026-01-27 10:49:10,bpbpbpbbbbbbbpbpppbppbpbpppbpppppbpbpbbbbbbpbb,46
357625,1857,13,25,pbpppbpppppb,p,pbpppbpppppbp,2026-01-27 10:49:11,pppbpbpbbpppbbbbbpbpppbpppbpppbpppppbppbppppb,45
303375,344,13,9,pbpppbpppppp,p,pbpppbppppppp,2026-01-27 10:49:09,ppbbbpppppbpppbpppppppbbbpbbbpppbppbpbbbbbbbbpbbbb,50
308623,493,13,3,pbpppbpppppp,b,pbpppbppppppb,2026-01-27 10:49:09,ppbpbpppbppppppbppppbbpppbppbbbppbpppppbbpbppb,46
313573,640,13,1,pbpppbpppppp,p,pbpppbppppppp,2026-01-27 10:49:09,ppbpppbpppppppbbppbbppbbppbppbppppb,35
327397,1043,13,11,pbpppbpppppp,b,pbpppbppppppb,2026-01-27 10:49:10,bbppbpbbbbppbpppbppppppbbpbppbbppbbpbbpbbpbbpp,46
329258,1095,13,17,pbpppbpppppp,p,pbpppbppppppp,2026-01-27 10:49:10,pbbpbpbpppbbbbpbppbpppbpppppppppbp,34
330306,1128,13,7,pbpppbpppppp,p,pbpppbppppppp,2026-01-27 10:49:10,ppppppbpbpppbppppppppbpbppbbbpbpbpb,35
330926,1146,13,23,pbpppbpppppp,b,pbpppbppppppb,2026-01-27 10:49:10,bbppbbbpbppbbpbpbbppbbbpbpppbppppppbpbbbbppppbpbbpbbpppp,56
353482,1751,13,14,pbpppbpppppp,b,pbpppbppppppb,2026-01-27 10:49:11,bpbbbppppbpppppbpppbppppppbpppbppppbbpbpbbbbbppbbpb,51
354568,1776,13,16,pbpppbpppppp,p,pbpppbppppppp,2026-01-27 10:49:11,bbbbpbbbbpppbbbppbpppbppppppppbppbppbppbpbbppppbbpbbppbb,56
